Date,Time,SystemSetting,SystemMode,CalendarEvent,ProgramMode,CoolSetTemp,HeatSetTemp,CurrentTemp,CurrentHumidity,OutdoorTemp,WindSpeed,CoolStage1,HeatStage1,Fan,DMOffset,ThermostatTemperature,ThermostatHumidity,ThermostatMotion,Haiti,Haiti2
2016-03-22,05:55:00,heat,heatOff,,Sleep,80,65,68,32,46.9,9,0,0,15,,68,32,0,65.4,0,
2016-03-22,06:00:00,heat,heatOff,,Sleep,80,65,67.9,32,47.2,9,0,0,285,,67.9,32,0,65.4,0,
2016-03-22,06:05:00,heat,heatOff,,Sleep,80,65,67.9,32,47.2,9,0,0,0,,67.9,32,0,65.2,0,
2016-03-22,06:10:00,heat,heatOff,,Sleep,80,65,67.8,32,47.2,9,0,0,0,,67.8,32,0,65.2,0,
2016-03-22,06:15:00,heat,heatOff,,Sleep,80,65,67.7,32,47.2,9,0,0,0,,67.7,32,0,65.2,0,
2016-03-22,06:20:00,heat,heatOff,,Sleep,80,65,67.7,32,47.2,9,0,0,0,,67.7,32,0,65.2,0,
2016-03-22,06:25:00,heat,heatOff,,Sleep,80,65,67.6,32,47.2,9,0,0,0,,67.6,32,0,65.2,0,
2016-03-22,06:30:00,heat,heatOff,,Sleep,80,65,67.6,32,43.2,9,0,0,0,,67.6,32,0,65.1,0,
2016-03-22,06:35:00,heat,heatOff,,Sleep,80,65,67.6,32,43.2,9,0,0,0,,67.6,32,0,65,0,
2016-03-22,06:40:00,heat,heatOff,,Sleep,80,65,67.5,32,43.2,9,0,0,0,,67.5,32,0,65,0,
2016-03-22,06:45:00,heat,heatOff,,Sleep,80,65,67.5,32,43.2,9,0,0,0,,67.5,32,0,65,0,
2016-03-22,06:50:00,heat,heatOff,,Sleep,80,65,67.4,32,43.2,9,0,0,0,,67.4,32,0,65,0,
2016-03-22,06:55:00,heat,heatOff,,Sleep,80,65,67.3,32,43.2,9,0,0,15,,67.3,32,0,65,0,
2016-03-22,07:00:00,heat,heatOff,,Sleep,80,65,67.1,32,43.2,8,0,0,285,,67.1,32,0,64.9,0,
2016-03-22,07:05:00,heat,heatOff,,Sleep,80,65,67,32,43.2,8,0,0,0,,67,32,0,64.9,0,
2016-03-22,07:10:00,heat,heatOff,,Sleep,80,65,66.9,32,43.2,8,0,0,0,,66.9,32,0,64.9,0,
2016-03-22,07:15:00,heat,heatOff,,Sleep,80,65,66.9,32,43.2,8,0,0,0,,66.9,32,0,64.9,0,
2016-03-22,07:20:00,heat,heatOff,,Sleep,80,65,66.8,33,43.2,8,0,0,0,,66.8,33,0,64.9,0,
2016-03-22,07:25:00,heat,heatOff,,Sleep,80,65,66.7,34,43.2,8,0,0,0,,66.7,34,0,64.8,0,
2016-03-22,07:30:00,heat,heatOff,,Sleep,80,65,66.6,34,45.7,13,0,0,0,,66.6,34,0,64.7,0,
2016-03-22,07:35:00,heat,heatOff,,Sleep,80,65,66.5,34,45.7,13,0,0,0,,66.5,34,0,64.7,0,
2016-03-22,07:40:00,heat,heatOff,,Sleep,80,65,66.5,34,45.7,13,0,0,0,,66.5,34,0,64.7,0,
2016-03-22,07:45:00,heat,heatOff,,Sleep,80,65,66.4,33,45.7,13,0,0,0,,66.4,33,0,64.7,0,
2016-03-22,07:50:00,heat,heatOff,,Sleep,80,65,66.4,33,45.7,13,0,0,0,,66.4,33,0,64.7,0,
2016-03-22,07:55:00,heat,heatOff,,Sleep,80,65,66.4,33,45.7,13,0,285,0,,66.4,33,0,64.7,0,
2016-03-22,08:00:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,66.6,33,47.8,13,0,300,0,,66.6,33,0,64.7,0,
2016-03-22,08:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,67.2,32,47.8,13,0,300,0,,67.2,32,0,64.8,0,
2016-03-22,08:10:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,67.8,32,47.8,13,0,300,0,,67.8,32,0,65.2,0,
2016-03-22,08:15:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,68.3,32,47.8,13,0,300,0,,68.3,32,0,65.5,0,
2016-03-22,08:20:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,68.7,32,47.8,13,0,300,0,,68.7,32,0,65.8,0,
2016-03-22,08:25:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,69.2,31,47.8,13,0,300,0,,69.2,31,0,66,0,
2016-03-22,08:30:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,69.6,31,47,8,0,300,0,,69.6,31,0,66.4,0,
2016-03-22,08:35:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,70,31,47,8,0,300,0,,70,31,1,66.7,0,
2016-03-22,08:40:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,70.5,31,47,8,0,300,0,,70.5,31,0,66.8,0,
2016-03-22,08:45:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,70.9,31,47,8,0,300,0,,70.9,31,0,67.1,0,
2016-03-22,08:50:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,71.3,31,47,8,0,300,0,,71.3,31,1,67.4,1,
2016-03-22,08:55:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,71.6,30,47,8,0,300,0,,71.6,30,1,67.6,1,
2016-03-22,09:00:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,72.1,30,47.2,8,0,300,0,,72.1,30,1,67.8,1,
2016-03-22,09:05:00,heat,heatStage1On,(SmartRecovery),Sleep,80,65,72.5,30,47.2,8,0,120,180,,72.5,30,1,68.1,1,
2016-03-22,09:10:00,heat,heatOff,,Sleep,80,65,72.8,30,47.2,8,0,0,120,,72.8,30,0,68.3,0,
2016-03-22,09:15:00,heat,heatOff,,Sleep,80,65,72.8,30,47.2,8,0,0,0,,72.8,30,0,68.6,0,
2016-03-22,09:20:00,heat,heatOff,,Sleep,80,65,72.7,31,47.2,8,0,0,0,,72.7,31,0,68.7,0,
2016-03-22,09:25:00,heat,heatOff,,Sleep,78.9,69.4,72.6,31,47.2,8,0,0,0,,72.6,31,1,68.6,0,
2016-03-22,09:30:00,heat,heatOff,,Home,78,73,72.5,31,54.7,14,0,195,0,,72.5,31,0,68.5,0,
2016-03-22,09:35:00,heat,heatStage1On,,Home,78,73,72.6,31,54.7,14,0,165,135,,72.6,31,0,68.5,0,
2016-03-22,09:40:00,heat,heatOff,,Home,78,73,72.9,31,54.7,14,0,0,165,,72.9,31,0,68.5,0,
2016-03-22,09:45:00,heat,heatOff,,Home,78,73,73.1,31,54.7,14,0,0,0,,73.1,31,0,68.6,0,
2016-03-22,09:50:00,heat,heatOff,,Home,78,73,73.2,31,54.7,14,0,0,0,,73.2,31,1,68.7,0,
2016-03-22,09:55:00,heat,heatOff,,Home,78,73,73.1,31,54.7,14,0,0,0,,73.1,31,0,68.6,0,
2016-03-22,10:00:00,heat,heatOff,,Home,78,73,73.1,31,55.5,14,0,0,0,,73.1,31,1,68.5,0,
2016-03-22,10:05:00,heat,heatOff,,Home,78,73,73.2,31,55.5,14,0,0,0,,73.2,31,0,68.5,0,
2016-03-22,10:10:00,heat,heatOff,,Home,78,73,73.2,31,55.5,14,0,0,0,,73.2,31,0,68.4,0,
2016-03-22,10:15:00,heat,heatOff,,Home,78,73,73.3,31,55.5,14,0,0,0,,73.3,31,0,68.3,0,
2016-03-22,10:20:00,heat,heatOff,,Home,78,73,73.3,31,55.5,14,0,0,0,,73.3,31,0,68.1,0,
2016-03-22,10:25:00,heat,heatOff,,Home,78,73,73.3,31,55.5,14,0,0,0,,73.3,31,0,68.1,0,
2016-03-22,10:30:00,heat,heatOff,,Home,78,73,73.3,30,61.1,19,0,0,0,,73.3,30,1,68.1,0,
2016-03-22,10:35:00,heat,heatOff,,Home,78,73,73.4,30,61.1,19,0,0,0,,73.4,30,1,67.9,0,
2016-03-22,10:40:00,heat,heatOff,,Home,78,73,73.4,31,61.1,19,0,0,0,,73.4,31,0,67.9,0,
2016-03-22,10:45:00,heat,heatOff,,Home,78,73,73.5,31,61.1,19,0,0,0,,73.5,31,0,67.9,0,
2016-03-22,10:50:00,heat,heatOff,,Home,78,73,73.5,30,61.1,19,0,0,0,,73.5,30,0,67.9,0,
2016-03-22,10:55:00,heat,heatOff,,Home,78,73,73.5,30,61.1,19,0,0,15,,73.5,30,0,67.7,0,
2016-03-22,11:00:00,heat,heatOff,,Home,78,73,73.6,30,61.8,19,0,0,285,,73.6,30,0,67.7,0,
2016-03-22,11:05:00,heat,heatOff,,Home,78,73,73.6,30,61.8,19,0,0,0,,73.6,30,0,67.7,0,
2016-03-22,11:10:00,heat,heatOff,,Home,78,73,73.7,31,61.8,19,0,0,0,,73.7,31,0,67.7,0,
2016-03-22,11:15:00,heat,heatOff,,Home,78,73,73.8,31,61.8,19,0,0,0,,73.8,31,0,67.7,0,
2016-03-22,11:20:00,heat,heatOff,,Home,78,73,73.9,31,61.8,19,0,0,0,,73.9,31,0,67.7,0,
2016-03-22,11:25:00,heat,heatOff,,Home,78,73,73.9,31,61.8,19,0,0,0,,73.9,31,1,67.7,0,
2016-03-22,11:30:00,heat,heatOff,,Home,78,73,73.9,30,63.1,11,0,0,0,,73.9,30,0,67.6,0,
2016-03-22,11:35:00,heat,heatOff,,Home,78,73,73.9,30,63.1,11,0,0,0,,73.9,30,1,67.6,0,
2016-03-22,11:40:00,heat,heatOff,,Home,78,73,73.9,30,63.1,11,0,0,0,,73.9,30,0,67.6,0,
2016-03-22,11:45:00,heat,heatOff,,Home,78,73,74,30,63.1,11,0,0,0,,74,30,1,67.6,0,
2016-03-22,11:50:00,heat,heatOff,,Home,78,73,74,30,63.1,11,0,0,0,,74,30,0,67.6,0,
2016-03-22,11:55:00,heat,heatOff,,Home,78,73,74.1,30,63.1,11,0,0,15,,74.1,30,0,67.6,0,
2016-03-22,12:00:00,heat,heatOff,,Home,78,73,74.1,30,63.9,10,0,0,285,,74.1,30,0,67.6,0,
2016-03-22,12:05:00,heat,heatOff,,Home,78,73,74.1,31,63.9,10,0,0,0,,74.1,31,0,67.6,0,
2016-03-22,12:10:00,heat,heatOff,,Home,78,73,74.2,31,63.9,10,0,0,0,,74.2,31,0,67.6,0,
2016-03-22,12:15:00,heat,heatOff,,Home,78,73,74.1,31,63.9,10,0,0,0,,74.1,31,0,67.6,0,
2016-03-22,12:20:00,heat,heatOff,,Home,78,73,74.1,31,63.9,10,0,0,0,,74.1,31,0,67.6,0,
2016-03-22,12:25:00,heat,heatOff,,Home,78,73,74.1,31,63.9,10,0,0,0,,74.1,31,0,67.6,0,
2016-03-22,12:30:00,heat,heatOff,,Home,78,73,74.2,30,65.9,19,0,0,0,,74.2,30,0,67.6,0,
2016-03-22,12:35:00,heat,heatOff,,Home,78,73,74.1,30,65.9,19,0,0,0,,74.1,30,0,67.6,0,
2016-03-22,12:40:00,heat,heatOff,,Home,78,73,74.1,30,65.9,19,0,0,0,,74.1,30,0,67.6,0,
2016-03-22,12:45:00,heat,heatOff,,Home,78,73,74,30,65.9,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,12:50:00,heat,heatOff,,Home,78,73,74,30,65.9,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,12:55:00,heat,heatOff,,Home,78,73,74,30,65.9,19,0,0,15,,74,30,0,67.6,0,
2016-03-22,13:00:00,heat,heatOff,,Home,78,73,73.9,30,65.7,19,0,0,285,,73.9,30,0,67.6,0,
2016-03-22,13:05:00,heat,heatOff,,Home,78,73,74,30,65.7,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,13:10:00,heat,heatOff,,Home,78,73,74,30,65.7,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,13:15:00,heat,heatOff,,Home,78,73,74,30,65.7,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,13:20:00,heat,heatOff,,Home,78,73,74,30,65.7,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,13:25:00,heat,heatOff,,Home,78,73,74,30,65.7,19,0,0,0,,74,30,0,67.6,0,
2016-03-22,13:30:00,heat,heatOff,,Home,78,73,74,30,67.2,26,0,0,0,,74,30,1,67.6,0,
2016-03-22,13:35:00,heat,heatOff,,Home,78,73,74.1,31,67.2,26,0,0,0,,74.1,31,1,67.6,0,
2016-03-22,13:40:00,heat,heatOff,,Home,78,73,74.2,31,67.2,26,0,0,0,,74.2,31,0,67.5,0,
2016-03-22,13:45:00,heat,heatOff,,Home,78,73,74.3,31,67.2,26,0,0,0,,74.3,31,0,67.4,0,
2016-03-22,13:50:00,heat,heatOff,,Home,78,73,74.4,30,67.2,26,0,0,0,,74.4,30,0,67.4,0,
2016-03-22,13:55:00,heat,heatOff,,Home,78,73,74.5,30,67.2,26,0,0,15,,74.5,30,1,67.4,0,
2016-03-22,14:00:00,heat,heatOff,,Home,78,73,74.4,30,66.7,26,0,0,285,,74.4,30,0,67.4,0,
2016-03-22,14:05:00,heat,heatOff,,Home,78,73,74.4,31,66.7,26,0,0,0,,74.4,31,0,67.4,0,
2016-03-22,14:10:00,heat,heatOff,,Home,78,73,74.5,31,66.7,26,0,0,0,,74.5,31,0,67.5,0,
2016-03-22,14:15:00,heat,heatOff,,Home,78,73,74.5,31,66.7,26,0,0,0,,74.5,31,0,67.4,0,
2016-03-22,14:20:00,heat,heatOff,,Home,78,73,74.5,31,66.7,26,0,0,0,,74.5,31,0,67.6,0,
2016-03-22,14:25:00,heat,heatOff,,Home,78,73,74.5,30,66.7,26,0,0,0,,74.5,30,0,67.5,0,
2016-03-22,14:30:00,heat,heatOff,,Home,78,73,74.5,30,65.4,22,0,0,0,,74.5,30,1,67.4,0,
2016-03-22,14:35:00,heat,heatOff,,Home,78,73,74.5,31,65.4,22,0,0,0,,74.5,31,0,67.4,0,
2016-03-22,14:40:00,heat,heatOff,,Home,78,73,74.5,31,65.4,22,0,0,0,,74.5,31,0,67.4,0,
2016-03-22,14:45:00,heat,heatOff,,Home,78,73,74.5,31,65.4,22,0,0,0,,74.5,31,0,67.4,0,
2016-03-22,14:50:00,heat,heatOff,,Home,78,73,74.6,31,65.4,22,0,0,0,,74.6,31,0,67.4,0,
2016-03-22,14:55:00,heat,heatOff,,Home,78,73,74.6,31,65.4,22,0,0,15,,74.6,31,0,67.4,0,
2016-03-22,15:00:00,heat,heatOff,,Home,78,73,74.7,31,65,22,0,0,285,,74.7,31,0,67.4,0,
2016-03-22,15:05:00,heat,heatOff,,Home,78,73,74.7,31,65,22,0,0,0,,74.7,31,0,67.5,0,
2016-03-22,15:10:00,heat,heatOff,,Home,78,73,74.8,30,65,22,0,0,0,,74.8,30,1,67.6,0,
2016-03-22,15:15:00,heat,heatOff,,Home,78,73,74.8,30,65,22,0,0,0,,74.8,30,1,67.6,0,
2016-03-22,15:20:00,heat,heatOff,,Home,78,73,74.8,31,65,22,0,0,0,,74.8,31,0,67.6,0,
2016-03-22,15:25:00,heat,heatOff,,Home,78,73,74.9,31,65,22,0,0,0,,74.9,31,0,67.6,0,
2016-03-22,15:30:00,heat,heatOff,,Home,78,73,74.9,31,64.3,18,0,0,0,,74.9,31,0,67.6,0,
2016-03-22,15:35:00,heat,heatOff,,Home,78,73,75,31,64.3,18,0,0,0,,75,31,0,67.6,0,
2016-03-22,15:40:00,heat,heatOff,,Home,78,73,75,31,64.3,18,0,0,0,,75,31,0,67.6,0,
2016-03-22,15:45:00,heat,heatOff,,Home,78,73,75.1,32,64.3,18,0,0,0,,75.1,32,0,67.6,0,
2016-03-22,15:50:00,heat,heatOff,,Home,78,73,75.1,32,64.3,18,0,0,0,,75.1,32,0,67.6,0,
2016-03-22,15:55:00,heat,heatOff,,Home,78,73,75.2,32,64.3,18,0,0,15,,75.2,32,0,67.6,0,
2016-03-22,16:00:00,heat,heatOff,,Home,78,73,75.2,31,63.2,18,0,0,285,,75.2,31,0,67.6,0,
2016-03-22,16:05:00,heat,heatOff,,Home,78,73,75.1,31,63.2,18,0,0,0,,75.1,31,1,67.6,0,
2016-03-22,16:10:00,heat,heatOff,,Home,78,73,75.1,31,63.2,18,0,0,0,,75.1,31,1,67.6,0,
2016-03-22,16:15:00,heat,heatOff,,Home,78,73,75.3,31,63.2,18,0,0,0,,75.3,31,1,67.6,1,
2016-03-22,16:20:00,heat,heatOff,,Home,78,73,75.4,31,63.2,18,0,0,0,,75.4,31,0,67.6,1,
2016-03-22,16:25:00,heat,heatOff,,Home,78,73,75.7,31,63.2,18,0,0,0,,75.7,31,0,67.6,1,
2016-03-22,16:30:00,heat,heatOff,,Home,78,73,75.8,30,62.5,15,0,0,0,,75.8,30,0,67.6,1,
2016-03-22,16:35:00,heat,heatOff,,Home,78,73,75.9,30,62.5,15,0,0,0,,75.9,30,1,67.7,0,
2016-03-22,16:40:00,heat,heatOff,,Home,78,73,75.9,30,62.5,15,0,0,0,,75.9,30,0,67.7,0,
2016-03-22,16:45:00,heat,heatOff,,Home,78,73,75.9,31,62.5,15,0,0,0,,75.9,31,0,67.8,0,
2016-03-22,16:50:00,heat,heatOff,,Home,78,73,75.9,31,62.5,15,0,0,0,,75.9,31,0,67.9,1,
2016-03-22,16:55:00,heat,heatOff,,Home,78,73,75.8,31,62.5,15,0,0,15,,75.8,31,1,67.9,1,
2016-03-22,17:00:00,heat,heatOff,,Home,78,73,75.7,31,62.5,15,0,0,285,,75.7,31,1,67.9,1,
2016-03-22,17:05:00,heat,heatOff,,Home,78,73,75.8,32,62.5,15,0,0,0,,75.8,32,1,67.9,0,
2016-03-22,17:10:00,heat,heatOff,,Home,78,73,75.8,32,62.5,15,0,0,0,,75.8,32,1,68,0,
2016-03-22,17:15:00,heat,heatOff,,Home,78,73,75.7,33,62.5,15,0,0,0,,75.7,33,1,68.1,1,
2016-03-22,17:20:00,heat,heatOff,,Home,78,73,75.7,32,62.5,15,0,0,0,,75.7,32,1,68.1,1,
2016-03-22,17:25:00,heat,heatOff,,Home,78,73,75.9,31,62.5,15,0,0,0,,75.9,31,0,68.2,1,
2016-03-22,17:30:00,heat,heatOff,,Home,78,73,76.1,31,62.5,15,0,0,0,,76.1,31,0,68.3,1,
2016-03-22,17:35:00,heat,heatOff,,Home,78,73,76.3,31,62.5,15,0,0,0,,76.3,31,0,68.3,1,
2016-03-22,17:40:00,heat,heatOff,,Home,78,73,76.5,31,62.5,15,0,0,0,,76.5,31,0,68.3,0,
2016-03-22,17:45:00,heat,heatOff,,Home,78,73,76.5,31,62.5,15,0,0,0,,76.5,31,1,68.3,0,
2016-03-22,17:50:00,heat,heatOff,,Home,78,73,76.6,31,62.5,15,0,0,0,,76.6,31,1,68.3,0,
2016-03-22,17:55:00,heat,heatOff,,Home,78,73,76.7,31,62.5,15,0,0,15,,76.7,31,1,68.3,0,
2016-03-22,18:00:00,heat,heatOff,,Home,78,73,76.7,31,61.1,15,0,0,285,,76.7,31,0,68.3,0,
2016-03-22,18:05:00,heat,heatOff,,Home,78,73,76.7,31,61.1,15,0,0,0,,76.7,31,0,68.4,0,
2016-03-22,18:10:00,heat,heatOff,,Home,78,73,76.8,31,61.1,15,0,0,0,,76.8,31,1,68.5,0,
2016-03-22,18:15:00,heat,heatOff,,Home,78,73,76.9,31,61.1,15,0,0,0,,76.9,31,0,68.5,0,
2016-03-22,18:20:00,heat,heatOff,,Home,78,73,76.9,31,61.1,15,0,0,0,,76.9,31,0,68.5,0,
2016-03-22,18:25:00,heat,heatOff,,Home,78,73,76.9,31,61.1,15,0,0,0,,76.9,31,0,68.5,0,
2016-03-22,18:30:00,heat,heatOff,,Home,78,73,76.8,31,61.1,15,0,0,0,,76.8,31,0,68.5,0,
2016-03-22,18:35:00,heat,heatOff,,Home,78,73,76.7,32,61.1,15,0,0,0,,76.7,32,1,68.5,0,
2016-03-22,18:40:00,heat,heatOff,,Home,78,73,76.6,32,61.1,15,0,0,0,,76.6,32,0,68.5,0,
2016-03-22,18:45:00,heat,heatOff,,Home,78,73,76.5,32,61.1,15,0,0,0,,76.5,32,0,68.5,0,
2016-03-22,18:50:00,heat,heatOff,,Home,78,73,76.5,32,61.1,15,0,0,0,,76.5,32,0,68.4,0,
2016-03-22,18:55:00,heat,heatOff,,Home,78,73,76.4,32,61.1,15,0,0,15,,76.4,32,0,68.3,0,
2016-03-22,19:00:00,heat,heatOff,,Home,78,73,76.2,32,55.9,13,0,0,285,,76.2,32,0,68.3,0,
2016-03-22,19:05:00,heat,heatOff,,Home,78,73,76,32,55.9,13,0,0,0,,76,32,0,68.5,0,
2016-03-22,19:10:00,heat,heatOff,,Home,78,73,76,32,55.9,13,0,0,0,,76,32,0,68.5,0,
2016-03-22,19:15:00,heat,heatOff,,Home,78,73,76,32,55.9,13,0,0,0,,76,32,0,68.5,0,
2016-03-22,19:20:00,heat,heatOff,,Home,78,73,76,32,55.9,13,0,0,0,,76,32,0,68.4,0,
2016-03-22,19:25:00,heat,heatOff,,Home,78,73,75.9,32,55.9,13,0,0,0,,75.9,32,0,68.3,0,
2016-03-22,19:30:00,heat,heatOff,,Home,78,73,75.9,32,55.9,13,0,0,0,,75.9,32,0,68.3,0,
2016-03-22,19:35:00,heat,heatOff,,Home,78,73,75.8,32,55.9,13,0,0,0,,75.8,32,0,68.3,0,
2016-03-22,19:40:00,heat,heatOff,,Home,78,73,75.8,32,55.9,13,0,0,0,,75.8,32,0,68.3,0,
2016-03-22,19:45:00,heat,heatOff,,Home,78,73,75.8,32,55.9,13,0,0,0,,75.8,32,0,68.3,0,
2016-03-22,19:50:00,heat,heatOff,,Home,78,73,75.7,32,55.9,13,0,0,0,,75.7,32,0,68.3,0,
2016-03-22,19:55:00,heat,heatOff,,Home,78,73,75.7,32,55.9,13,0,0,15,,75.7,32,0,68.3,0,
2016-03-22,20:00:00,heat,heatOff,,Home,78,73,75.5,32,53.5,12,0,0,285,,75.5,32,1,68.3,0,
2016-03-22,20:05:00,heat,heatOff,,Home,78,73,75.4,32,53.5,12,0,0,0,,75.4,32,0,68.3,0,
2016-03-22,20:10:00,heat,heatOff,,Home,78,73,75.5,32,53.5,12,0,0,0,,75.5,32,0,68.3,0,
2016-03-22,20:15:00,heat,heatOff,,Home,78,73,75.5,32,53.5,12,0,0,0,,75.5,32,1,68.3,0,
2016-03-22,20:20:00,heat,heatOff,,Home,78,73,75.5,32,53.5,12,0,0,0,,75.5,32,0,68.3,1,
2016-03-22,20:25:00,heat,heatOff,,Home,78,73,75.6,32,53.5,12,0,0,0,,75.6,32,1,68.3,1,
2016-03-22,20:30:00,heat,heatOff,,Home,78,73,75.7,32,53.5,12,0,0,0,,75.7,32,1,68.2,1,
2016-03-22,20:35:00,heat,heatOff,,Home,78,73,75.7,32,53.5,12,0,0,0,,75.7,32,1,68.1,1,
2016-03-22,20:40:00,heat,heatOff,,Home,78,73,75.7,32,53.5,12,0,0,0,,75.7,32,0,68.1,0,
2016-03-22,20:45:00,heat,heatOff,,Home,78,73,75.6,32,53.5,12,0,0,0,,75.6,32,0,68.1,0,
2016-03-22,20:50:00,heat,heatOff,,Home,78,73,75.6,32,53.5,12,0,0,0,,75.6,32,0,68.3,1,
2016-03-22,20:55:00,heat,heatOff,,Home,78,73,75.6,33,53.5,12,0,0,15,,75.6,33,0,68.3,1,
2016-03-22,21:00:00,heat,heatOff,,Home,78,73,75.4,33,52.2,12,0,0,285,,75.4,33,1,68.3,0,
2016-03-22,21:05:00,heat,heatOff,,Home,78,73,75.3,33,52.2,12,0,0,0,,75.3,33,0,68.5,0,
2016-03-22,21:10:00,heat,heatOff,,Home,78,73,75.3,33,52.2,12,0,0,0,,75.3,33,0,68.5,0,
2016-03-22,21:15:00,heat,heatOff,,Home,78,73,75.3,32,52.2,12,0,0,0,,75.3,32,0,68.5,0,
2016-03-22,21:20:00,heat,heatOff,,Home,78,73,75.2,34,52.2,12,0,0,0,,75.2,34,0,68.5,0,
2016-03-22,21:25:00,heat,heatOff,,Home,78,73,75.2,34,52.2,12,0,0,0,,75.2,34,0,68.4,0,
2016-03-22,21:30:00,heat,heatOff,,Home,78,73,75.1,33,52.2,18,0,0,0,,75.1,33,0,68.3,0,
2016-03-22,21:35:00,heat,heatOff,,Home,78,73,75.1,33,52.2,18,0,0,0,,75.1,33,0,68.3,0,
2016-03-22,21:40:00,heat,heatOff,,Home,78,73,75,33,52.2,18,0,0,0,,75,33,0,68.3,0,
2016-03-22,21:45:00,heat,heatOff,,Home,78,73,75,33,52.2,18,0,0,0,,75,33,1,68.3,0,
2016-03-22,21:50:00,heat,heatOff,,Home,78,73,74.9,33,52.2,18,0,0,0,,74.9,33,1,68.3,0,
2016-03-22,21:55:00,heat,heatOff,,Home,78,73,74.8,34,52.2,18,0,0,15,,74.8,34,0,68.1,0,
2016-03-22,22:00:00,heat,heatOff,,Home,78,73,74.7,34,49.7,18,0,0,285,,74.7,34,0,68.2,0,
2016-03-22,22:05:00,heat,heatOff,,Home,78,73,74.6,34,49.7,18,0,0,0,,74.6,34,0,68.3,0,
2016-03-22,22:10:00,heat,heatOff,,Home,78,73,74.6,34,49.7,18,0,0,0,,74.6,34,0,68.3,0,
2016-03-22,22:15:00,heat,heatOff,,Home,78,73,74.5,34,49.7,18,0,0,0,,74.5,34,0,68.3,0,
2016-03-22,22:20:00,heat,heatOff,,Home,78,73,74.5,33,49.7,18,0,0,0,,74.5,33,0,68.3,0,
2016-03-22,22:25:00,heat,heatOff,,Home,78,73,74.4,33,49.7,18,0,0,0,,74.4,33,0,68.3,0,
2016-03-22,22:30:00,heat,heatOff,,Home,78,73,74.3,33,49.7,18,0,0,0,,74.3,33,0,68.3,0,
2016-03-22,22:35:00,heat,heatOff,,Home,78,73,74.3,33,49.7,18,0,0,0,,74.3,33,0,68.3,0,
2016-03-22,22:40:00,heat,heatOff,,Home,78,73,74.3,33,49.7,18,0,0,0,,74.3,33,0,68.3,0,
2016-03-22,22:45:00,heat,heatOff,,Home,78,73,74.2,33,49.7,18,0,0,0,,74.2,33,0,68.1,0,
2016-03-22,22:50:00,heat,heatOff,,Home,78,73,74.2,33,49.7,18,0,0,0,,74.2,33,0,68.1,0,
2016-03-22,22:55:00,heat,heatOff,,Home,78,73,74.1,33,49.7,18,0,0,15,,74.1,33,0,68.1,1,
2016-03-22,23:00:00,heat,heatOff,,Home,78,73,74,33,47.6,11,0,0,285,,74,33,0,68.1,1,
2016-03-22,23:05:00,heat,heatOff,,Home,78,73,74,33,47.6,11,0,0,0,,74,33,0,68.1,0,
2016-03-22,23:10:00,heat,heatOff,,Home,78,73,74,33,47.6,11,0,0,0,,74,33,0,68.1,0,
2016-03-22,23:15:00,heat,heatOff,,Home,78,73,73.9,33,47.6,11,0,0,0,,73.9,33,0,68.1,0,
2016-03-22,23:20:00,heat,heatOff,,Home,78,73,73.8,33,47.6,11,0,0,0,,73.8,33,0,68.1,0,
2016-03-22,23:25:00,heat,heatOff,,Home,79.1,68.6,73.6,33,47.6,11,0,0,0,,73.6,33,0,68.1,0,
2016-03-22,23:30:00,heat,heatOff,,Sleep,80,65,73.5,33,47.6,11,0,0,0,,73.5,33,0,68,0,
2016-03-22,23:35:00,heat,heatOff,,Sleep,80,65,73.5,33,47.6,11,0,0,0,,73.5,33,0,67.9,0,
2016-03-22,23:40:00,heat,heatOff,,Sleep,80,65,73.5,33,47.6,11,0,0,0,,73.5,33,0,67.9,0,
2016-03-22,23:45:00,heat,heatOff,,Sleep,80,65,73.4,33,47.6,11,0,0,0,,73.4,33,0,67.9,0,
2016-03-22,23:50:00,heat,heatOff,,Sleep,80,65,73.4,33,47.6,11,0,0,0,,73.4,33,0,67.9,0,
2016-03-22,23:55:00,heat,heatOff,,Sleep,80,65,73.3,33,47.6,11,0,0,15,,73.3,33,0,67.9,0,
2016-03-23,00:00:00,heat,heatOff,,Sleep,80,65,73.2,34,44.5,15,0,0,285,,73.2,34,1,67.9,0,
